fips_num	id	fips_str	geography
50023	50023	50023	"Washington County, VT"
50025	50025	50025	"Windham County, VT"
50027	50027	50027	"Windsor County, VT"
51001	51001	51001	"Accomack County, VA"
51003	51003	51003	"Albemarle County, VA"
51005	51005	51005	"Alleghany County, VA"
51007	51007	51007	"Amelia County, VA"
51009	51009	51009	"Amherst County, VA"
51011	51011	51011	"Appomattox County, VA"
51013	51013	51013	"Arlington County, VA"
51015	51015	51015	"Augusta County, VA"
51017	51017	51017	"Bath County, VA"
51019	51019	51019	"Bedford County, VA"
51021	51021	51021	"Bland County, VA"
51023	51023	51023	"Botetourt County, VA"
51025	51025	51025	"Brunswick County, VA"
51027	51027	51027	"Buchanan County, VA"
51029	51029	51029	"Buckingham County, VA"
51031	51031	51031	"Campbell County, VA"
51033	51033	51033	"Caroline County, VA"
51035	51035	51035	"Carroll County, VA"
51036	51036	51036	"Charles City County, VA"
51037	51037	51037	"Charlotte County, VA"
51041	51041	51041	"Chesterfield County, VA"
51043	51043	51043	"Clarke County, VA"
51045	51045	51045	"Craig County, VA"
51047	51047	51047	"Culpeper County, VA"
51049	51049	51049	"Cumberland County, VA"
51051	51051	51051	"Dickenson County, VA"
51053	51053	51053	"Dinwiddie County, VA"
51057	51057	51057	"Essex County, VA"
51059	51059	51059	"Fairfax County, VA"
51061	51061	51061	"Fauquier County, VA"
51063	51063	51063	"Floyd County, VA"
51065	51065	51065	"Fluvanna County, VA"
51067	51067	51067	"Franklin County, VA"
51069	51069	51069	"Frederick County, VA"
51071	51071	51071	"Giles County, VA"
51073	51073	51073	"Gloucester County, VA"
51075	51075	51075	"Goochland County, VA"
51077	51077	51077	"Grayson County, VA"
51079	51079	51079	"Greene County, VA"
51081	51081	51081	"Greensville County, VA"
51083	51083	51083	"Halifax County, VA"
51085	51085	51085	"Hanover County, VA"
51087	51087	51087	"Henrico County, VA"
51089	51089	51089	"Henry County, VA"
51091	51091	51091	"Highland County, VA"
51093	51093	51093	"Isle of Wight County, VA"
51095	51095	51095	"James City County, VA"
51097	51097	51097	"King And Queen County, VA"
51099	51099	51099	"King George County, VA"
51101	51101	51101	"King William County, VA"
51103	51103	51103	"Lancaster County, VA"
51105	51105	51105	"Lee County, VA"
51107	51107	51107	"Loudoun County, VA"
51109	51109	51109	"Louisa County, VA"
51111	51111	51111	"Lunenburg County, VA"
51113	51113	51113	"Madison County, VA"
51115	51115	51115	"Mathews County, VA"
51117	51117	51117	"Mecklenburg County, VA"
51119	51119	51119	"Middlesex County, VA"
51121	51121	51121	"Montgomery County, VA"
51125	51125	51125	"Nelson County, VA"
51127	51127	51127	"New Kent County, VA"
51131	51131	51131	"Northampton County, VA"
51133	51133	51133	"Northumberland County, VA"
51135	51135	51135	"Nottoway County, VA"
51137	51137	51137	"Orange County, VA"
51139	51139	51139	"Page County, VA"
51141	51141	51141	"Patrick County, VA"
51143	51143	51143	"Pittsylvania County, VA"
51145	51145	51145	"Powhatan County, VA"
51147	51147	51147	"Prince Edward County, VA"
51149	51149	51149	"Prince George County, VA"
51153	51153	51153	"Prince William County, VA"
51155	51155	51155	"Pulaski County, VA"
51157	51157	51157	"Rappahannock County, VA"
51159	51159	51159	"Richmond County, VA"
51161	51161	51161	"Roanoke County, VA"
51163	51163	51163	"Rockbridge County, VA"
51165	51165	51165	"Rockingham County, VA"
51167	51167	51167	"Russell County, VA"
51169	51169	51169	"Scott County, VA"
51171	51171	51171	"Shenandoah County, VA"
51173	51173	51173	"Smyth County, VA"
51175	51175	51175	"Southampton County, VA"
51177	51177	51177	"Spotsylvania County, VA"
51179	51179	51179	"Stafford County, VA"
51181	51181	51181	"Surry County, VA"
51183	51183	51183	"Sussex County, VA"
51185	51185	51185	"Tazewell County, VA"
51187	51187	51187	"Warren County, VA"
51191	51191	51191	"Washington County, VA"
51193	51193	51193	"Westmoreland County, VA"
51195	51195	51195	"Wise County, VA"
51197	51197	51197	"Wythe County, VA"
51199	51199	51199	"York County, VA"
53001	53001	53001	"Adams County, WA"
53003	53003	53003	"Asotin County, WA"
53005	53005	53005	"Benton County, WA"
53007	53007	53007	"Chelan County, WA"
53009	53009	53009	"Clallam County, WA"
53011	53011	53011	"Clark County, WA"
53013	53013	53013	"Columbia County, WA"
53015	53015	53015	"Cowlitz County, WA"
53017	53017	53017	"Douglas County, WA"
53019	53019	53019	"Ferry County, WA"
53021	53021	53021	"Franklin County, WA"
53023	53023	53023	"Garfield County, WA"
53025	53025	53025	"Grant County, WA"
53027	53027	53027	"Grays Harbor County, WA"
53029	53029	53029	"Island County, WA"
53031	53031	53031	"Jefferson County, WA"
53033	53033	53033	"King County, WA"
53035	53035	53035	"Kitsap County, WA"
53037	53037	53037	"Kittitas County, WA"
53039	53039	53039	"Klickitat County, WA"
53041	53041	53041	"Lewis County, WA"
53043	53043	53043	"Lincoln County, WA"
53045	53045	53045	"Mason County, WA"
53047	53047	53047	"Okanogan County, WA"
53049	53049	53049	"Pacific County, WA"
53051	53051	53051	"Pend Oreille County, WA"
53053	53053	53053	"Pierce County, WA"
53055	53055	53055	"San Juan County, WA"
53057	53057	53057	"Skagit County, WA"
53059	53059	53059	"Skamania County, WA"
53061	53061	53061	"Snohomish County, WA"
53063	53063	53063	"Spokane County, WA"
53065	53065	53065	"Stevens County, WA"
53067	53067	53067	"Thurston County, WA"
53069	53069	53069	"Wahkiakum County, WA"
53071	53071	53071	"Walla Walla County, WA"
53073	53073	53073	"Whatcom County, WA"
53075	53075	53075	"Whitman County, WA"
53077	53077	53077	"Yakima County, WA"
54001	54001	54001	"Barbour County, WV"
54003	54003	54003	"Berkeley County, WV"
54005	54005	54005	"Boone County, WV"
54007	54007	54007	"Braxton County, WV"
54009	54009	54009	"Brooke County, WV"
54011	54011	54011	"Cabell County, WV"
54013	54013	54013	"Calhoun County, WV"
54015	54015	54015	"Clay County, WV"
54017	54017	54017	"Doddridge County, WV"
54019	54019	54019	"Fayette County, WV"
54021	54021	54021	"Gilmer County, WV"
54023	54023	54023	"Grant County, WV"
54025	54025	54025	"Greenbrier County, WV"
54027	54027	54027	"Hampshire County, WV"
54029	54029	54029	"Hancock County, WV"
54031	54031	54031	"Hardy County, WV"
54033	54033	54033	"Harrison County, WV"
54035	54035	54035	"Jackson County, WV"
54037	54037	54037	"Jefferson County, WV"
54039	54039	54039	"Kanawha County, WV"
54041	54041	54041	"Lewis County, WV"
54043	54043	54043	"Lincoln County, WV"
54045	54045	54045	"Logan County, WV"
54047	54047	54047	"McDowell County, WV"
54049	54049	54049	"Marion County, WV"
54051	54051	54051	"Marshall County, WV"
54053	54053	54053	"Mason County, WV"
54055	54055	54055	"Mercer County, WV"
54057	54057	54057	"Mineral County, WV"
54059	54059	54059	"Mingo County, WV"
54061	54061	54061	"Monongalia County, WV"
54063	54063	54063	"Monroe County, WV"
54065	54065	54065	"Morgan County, WV"
54067	54067	54067	"Nicholas County, WV"
54069	54069	54069	"Ohio County, WV"
54071	54071	54071	"Pendleton County, WV"
54073	54073	54073	"Pleasants County, WV"
54075	54075	54075	"Pocahontas County, WV"
54077	54077	54077	"Preston County, WV"
54079	54079	54079	"Putnam County, WV"
54081	54081	54081	"Raleigh County, WV"
54083	54083	54083	"Randolph County, WV"
54085	54085	54085	"Ritchie County, WV"
54087	54087	54087	"Roane County, WV"
54089	54089	54089	"Summers County, WV"
54091	54091	54091	"Taylor County, WV"
54093	54093	54093	"Tucker County, WV"
54095	54095	54095	"Tyler County, WV"
54097	54097	54097	"Upshur County, WV"
54099	54099	54099	"Wayne County, WV"
54101	54101	54101	"Webster County, WV"
54103	54103	54103	"Wetzel County, WV"
54105	54105	54105	"Wirt County, WV"
54107	54107	54107	"Wood County, WV"
54109	54109	54109	"Wyoming County, WV"
55001	55001	55001	"Adams County, WI"
55003	55003	55003	"Ashland County, WI"
55005	55005	55005	"Barron County, WI"
55007	55007	55007	"Bayfield County, WI"
55009	55009	55009	"Brown County, WI"
55011	55011	55011	"Buffalo County, WI"
55013	55013	55013	"Burnett County, WI"
55015	55015	55015	"Calumet County, WI"
55017	55017	55017	"Chippewa County, WI"
55019	55019	55019	"Clark County, WI"
55021	55021	55021	"Columbia County, WI"
55023	55023	55023	"Crawford County, WI"
55025	55025	55025	"Dane County, WI"
55027	55027	55027	"Dodge County, WI"
55029	55029	55029	"Door County, WI"
55031	55031	55031	"Douglas County, WI"
55033	55033	55033	"Dunn County, WI"
55035	55035	55035	"Eau Claire County, WI"
55037	55037	55037	"Florence County, WI"
55039	55039	55039	"Fond du Lac County, WI"
55041	55041	55041	"Forest County, WI"
55043	55043	55043	"Grant County, WI"
55045	55045	55045	"Green County, WI"
55047	55047	55047	"Green Lake County, WI"
55049	55049	55049	"Iowa County, WI"
55051	55051	55051	"Iron County, WI"
55053	55053	55053	"Jackson County, WI"
55055	55055	55055	"Jefferson County, WI"
55057	55057	55057	"Juneau County, WI"
55059	55059	55059	"Kenosha County, WI"
55061	55061	55061	"Kewaunee County, WI"
55063	55063	55063	"La Crosse County, WI"
55065	55065	55065	"Lafayette County, WI"
55067	55067	55067	"Langlade County, WI"
55069	55069	55069	"Lincoln County, WI"
55071	55071	55071	"Manitowoc County, WI"
55073	55073	55073	"Marathon County, WI"
55075	55075	55075	"Marinette County, WI"
55077	55077	55077	"Marquette County, WI"
55078	55078	55078	"Menominee County, WI"
55079	55079	55079	"Milwaukee County, WI"
55081	55081	55081	"Monroe County, WI"
55083	55083	55083	"Oconto County, WI"
55085	55085	55085	"Oneida County, WI"
55087	55087	55087	"Outagamie County, WI"
55089	55089	55089	"Ozaukee County, WI"
55091	55091	55091	"Pepin County, WI"
55093	55093	55093	"Pierce County, WI"
55095	55095	55095	"Polk County, WI"
55097	55097	55097	"Portage County, WI"
55099	55099	55099	"Price County, WI"
55101	55101	55101	"Racine County, WI"
55103	55103	55103	"Richland County, WI"
55105	55105	55105	"Rock County, WI"
55107	55107	55107	"Rusk County, WI"
55109	55109	55109	"St. Croix County, WI"
55111	55111	55111	"Sauk County, WI"
55113	55113	55113	"Sawyer County, WI"
55115	55115	55115	"Shawano County, WI"
55117	55117	55117	"Sheboygan County, WI"
55119	55119	55119	"Taylor County, WI"
55121	55121	55121	"Trempealeau County, WI"
55123	55123	55123	"Vernon County, WI"
55125	55125	55125	"Vilas County, WI"
55127	55127	55127	"Walworth County, WI"
55129	55129	55129	"Washburn County, WI"
55131	55131	55131	"Washington County, WI"
55133	55133	55133	"Waukesha County, WI"
55135	55135	55135	"Waupaca County, WI"
55137	55137	55137	"Waushara County, WI"
55139	55139	55139	"Winnebago County, WI"
55141	55141	55141	"Wood County, WI"
56001	56001	56001	"Albany County, WY"
56003	56003	56003	"Big Horn County, WY"
56005	56005	56005	"Campbell County, WY"
56007	56007	56007	"Carbon County, WY"
56009	56009	56009	"Converse County, WY"
56011	56011	56011	"Crook County, WY"
56013	56013	56013	"Fremont County, WY"
56015	56015	56015	"Goshen County, WY"
56017	56017	56017	"Hot Springs County, WY"
56019	56019	56019	"Johnson County, WY"
56021	56021	56021	"Laramie County, WY"
56023	56023	56023	"Lincoln County, WY"
56025	56025	56025	"Natrona County, WY"
56027	56027	56027	"Niobrara County, WY"
56029	56029	56029	"Park County, WY"
56031	56031	56031	"Platte County, WY"
56033	56033	56033	"Sheridan County, WY"
56035	56035	56035	"Sublette County, WY"
56037	56037	56037	"Sweetwater County, WY"
56039	56039	56039	"Teton County, WY"
56041	56041	56041	"Uinta County, WY"
56043	56043	56043	"Washakie County, WY"
56045	56045	56045	"Weston County, WY"
